date,consumption_kWh,temperature_hourly,temperature_day_mean,hour,weekday,month,day,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,temp_yesterday,temp_day_before_yesterday,temp_trend,temperature_day_mean_smoothed,is_heating_period,is_holiday,is_weekend,temp_rolling_24h
2023-12-20 15:00:00+00:00,450.1389304323799,6.855026287494956,6.476064583200118,15,2,12,20,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.633712479198582,1,0,False,6.419510296997946
2023-12-20 16:00:00+00:00,416.0713258841508,6.687562628844494,6.476064583200118,16,2,12,20,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.697341111784704,1,0,False,6.426579582773218
2023-12-20 17:00:00+00:00,425.9027665117478,6.873668821120688,6.476064583200118,17,2,12,20,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.76501313665241,1,0,False,6.433648868548489
2023-12-20 18:00:00+00:00,423.3490348890216,6.844298542871729,6.476064583200118,18,2,12,20,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.835830788994664,1,0,False,6.44071815432376
2023-12-20 19:00:00+00:00,397.7019681836477,6.6350746345588485,6.476064583200118,19,2,12,20,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.908896304004422,1,0,False,6.447787440099032
2023-12-20 20:00:00+00:00,427.12876151324207,6.880423936835535,6.476064583200118,20,2,12,20,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.983311916874649,1,0,False,6.454856725874303
2023-12-20 21:00:00+00:00,393.6983288580496,6.958135824216907,6.476064583200118,21,2,12,20,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,7.058179862798304,1,0,False,6.461926011649575
2023-12-20 22:00:00+00:00,371.3834170812812,6.967706108090534,6.476064583200118,22,2,12,20,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,7.13260237696835,1,0,False,6.468995297424847
2023-12-20 23:00:00+00:00,306.91328476748527,7.114401483525282,6.476064583200118,23,2,12,20,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,7.205681694577743,1,0,False,6.476064583200118
2023-12-21 00:00:00+00:00,328.4675461644364,7.309380910654992,7.624998949277909,0,3,12,21,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.276520050819448,1,0,False,6.523936848453359
2023-12-21 01:00:00+00:00,286.218395762883,7.46337434237693,7.624998949277909,1,3,12,21,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.344219680886425,1,0,False,6.5718091137066
2023-12-21 02:00:00+00:00,314.252010095487,7.604860726456709,7.624998949277909,2,3,12,21,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.407882819971635,1,0,False,6.61968137895984
2023-12-21 03:00:00+00:00,286.12534731701345,7.751040113239897,7.624998949277909,3,3,12,21,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.466611703268039,1,0,False,6.667553644213083
2023-12-21 04:00:00+00:00,354.1635344763871,7.851560592651367,7.624998949277909,4,3,12,21,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.519508565968593,1,0,False,6.715425909466323
2023-12-21 05:00:00+00:00,394.8375371445056,7.8565232192206595,7.624998949277909,5,3,12,21,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.5656756432662675,1,0,False,6.763298174719565
2023-12-21 06:00:00+00:00,352.80638888885494,7.897626042897261,7.624998949277909,6,3,12,21,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.604215170354016,1,0,False,6.811170439972806
2023-12-21 07:00:00+00:00,378.9080730283335,8.039466235892771,7.624998949277909,7,3,12,21,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.634229382424801,1,0,False,6.859042705226048
2023-12-21 08:00:00+00:00,379.3954018620888,8.221822859433448,7.624998949277909,8,3,12,21,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.6548205146715835,1,0,False,6.9069149704792885
2023-12-21 09:00:00+00:00,393.12602867200553,8.424585701627205,7.624998949277909,9,3,12,21,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.665090802287326,1,0,False,6.954787235732531
2023-12-21 10:00:00+00:00,419.04624868163984,8.513047543624788,7.624998949277909,10,3,12,21,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.664142480464986,1,0,False,7.0026595009857715
2023-12-21 11:00:00+00:00,384.1968888498884,8.719537109801458,7.624998949277909,11,3,12,21,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.651077784397529,1,0,False,7.050531766239012
2023-12-21 12:00:00+00:00,357.7131357635815,8.961196517950702,7.624998949277909,12,3,12,21,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.624998949277909,1,0,False,7.0984040314922545
2023-12-21 13:00:00+00:00,439.8351386004124,9.35708020739633,7.624998949277909,13,3,12,21,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.585353206814186,1,0,False,7.146276296745495
2023-12-21 14:00:00+00:00,366.7838917379881,9.649354637954016,7.624998949277909,14,3,12,21,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.532967774774764,1,0,False,7.1941485619987375
2023-12-21 15:00:00+00:00,396.7472271841156,10.288460771818553,7.624998949277909,15,3,12,21,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.469014867443152,1,0,False,7.242020827251978
2023-12-21 16:00:00+00:00,375.65568776891456,9.71989100568937,7.624998949277909,16,3,12,21,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.3946666991028485,1,0,False,7.28989309250522
2023-12-21 17:00:00+00:00,430.6163588743221,8.86160261689744,7.624998949277909,17,3,12,21,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.311095484037359,1,0,False,7.337765357758461
2023-12-21 18:00:00+00:00,402.675573447414,5.639893809267189,7.624998949277909,18,3,12,21,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6.476064583200118,6.306401724593605,0.16966285860651276,7.21947343653019,1,0,False,7.385637623011703
